orderId,orderType,user,store,partner,buy,sell,Payment Mode,status,charge,extraCharges,Date,store name
38213,0,7580,139,7017,100,100,Cash,Delivered,20,0,"Saturday, 19 August, 2023",Swathi Mess
38026,0,7546,135,2445,120,120,Cash,Delivered,20,0,"Friday, 18 August, 2023",Hotel Sri Annapoorani
31907,0,5446,137,6371,160,160,Cash,Delivered,30,5,"Sunday, 9 July, 2023",Megabites
37813,0,4387,136,472,60,60,Cash,Delivered,20,0,"Wednesday, 16 August, 2023",Anwaria
33256,0,3108,137,7207,230,230,Cash,Delivered,25,5,"Tuesday, 18 July, 2023",Megabites
31902,0,2422,135,7141,93,93,Cash,Delivered,25,5,"Sunday, 9 July, 2023",Hotel Sri Annapoorani
31905,0,1702,135,7270,60,60,Cash,Delivered,30,5,"Sunday, 9 July, 2023",Hotel Sri Annapoorani
38334,1,2373,182,2445,122,122,Cash,Delivered,22,10,"Sunday, 20 August, 2023",Others
37858,0,1141,139,3710,450,450,Cash,Delivered,25,0,"Thursday, 17 August, 2023",Swathi Mess
31168,0,1169,182,4270,35,35,Online,Delivered,0,0,"Tuesday, 4 July, 2023",Others
31901,0,3390,134,6371,440,440,Cash,Delivered,50,5,"Sunday, 9 July, 2023",Hotel Vallavan
31917,0,4056,196,7141,0,0,Cash,Delivered,25,5,"Sunday, 9 July, 2023",Hotel Kamara
31910,0,3647,138,7207,260,260,Cash,Delivered,25,5,"Sunday, 9 July, 2023",Malairam
31915,0,7121,135,6371,150,150,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Hotel Sri Annapoorani
31909,0,5825,136,3489,240,240,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Anwaria
38115,0,1702,139,7270,340,340,Cash,Delivered,30,0,"Friday, 18 August, 2023",Swathi Mess
31913,0,4373,29,3878,,,,Cancelled,0,0,"Sunday, 9 July, 2023",MR CHEF
38241,0,7581,138,7458,230,230,Cash,Delivered,20,5,"Saturday, 19 August, 2023",Malairam
31906,0,1563,29,7141,85,85,Cash,Delivered,20,0,"Sunday, 9 July, 2023",MR CHEF
31908,0,1315,135,3489,250,250,Cash,Delivered,35,0,"Sunday, 9 July, 2023",Hotel Sri Annapoorani
31914,0,1581,29,7270,260,260,Cash,Delivered,20,0,"Sunday, 9 July, 2023",MR CHEF
37896,0,7126,173,2445,420,420,Cash,Delivered,25,10,"Thursday, 17 August, 2023",Master Bakery
31912,0,7188,20,6371,200,200,Cash,Delivered,20,0,"Sunday, 9 July, 2023",super suvai
38535,0,5590,152,5597,330,330,Cash,Delivered,25,5,"Monday, 21 August, 2023",Saravanabhavan
38085,1,1962,190,7458,316,316,Cash,Delivered,12,0,"Friday, 18 August, 2023",Naganathar
38086,1,1962,208,7458,60,60,Cash,Delivered,12,10,"Friday, 18 August, 2023",GANESAN JUICE STORE
31916,0,2489,138,7207,529,529,Cash,Delivered,40,5,"Sunday, 9 July, 2023",Malairam
38304,0,7275,179,2445,400,400,Cash,Delivered,20,40,"Sunday, 20 August, 2023",Royal Sea Foods
37932,0,6809,135,7017,110,110,Cash,Delivered,25,0,"Thursday, 17 August, 2023",Hotel Sri Annapoorani
38272,0,2597,138,2445,295,295,Cash,Delivered,20,5,"Saturday, 19 August, 2023",Malairam
37965,0,6822,136,7017,485,485,Cash,Delivered,25,0,"Thursday, 17 August, 2023",Anwaria
38429,0,4138,197,472,149,149,Cash,Delivered,20,10,"Sunday, 20 August, 2023",Bon Bon
38483,0,3167,152,2445,86,86,Cash,Delivered,20,5,"Sunday, 20 August, 2023",Saravanabhavan
38149,0,7136,182,7395,0,0,Cash,Delivered,25,10,"Saturday, 19 August, 2023",Others
38366,1,2853,158,2445,55,55,Cash,Delivered,20,0,"Sunday, 20 August, 2023",Aryabhavan
38367,1,2853,138,2445,195,195,Cash,Delivered,20,10,"Sunday, 20 August, 2023",Malairam
38400,0,7586,138,472,325,325,Cash,Delivered,25,5,"Sunday, 20 August, 2023",Malairam
38179,0,5896,7,3710,40,40,Cash,Delivered,20,5,"Saturday, 19 August, 2023",Kolambu Kadai
38585,0,6254,143,5597,360,360,Cash,Delivered,50,10,"Monday, 21 August, 2023",Rawther Briyani
38561,1,2487,142,2445,70,70,Cash,Delivered,15,0,"Monday, 21 August, 2023",Asma Briyani
38511,0,7591,20,7458,100,100,Cash,Delivered,25,0,"Sunday, 20 August, 2023",super suvai
38456,0,751,143,4739,680,680,Cash,Delivered,30,5,"Sunday, 20 August, 2023",Rawther Briyani
38560,1,2487,152,3878,,,,Cancelled,0,0,"Monday, 21 August, 2023",Saravanabhavan
38627,0,2256,143,472,280,280,Cash,Delivered,30,5,"Monday, 21 August, 2023",Rawther Briyani
38669,1,2506,139,5597,240,240,Cash,Delivered,15,0,"Monday, 21 August, 2023",Swathi Mess
38646,1,7599,152,472,52,52,Cash,Delivered,15,0,"Monday, 21 August, 2023",Saravanabhavan
38647,1,7599,20,472,110,110,Cash,Delivered,15,5,"Monday, 21 August, 2023",super suvai
38670,1,2506,182,5597,40,40,Cash,Delivered,15,10,"Monday, 21 August, 2023",Others
38691,0,5591,152,2445,274,274,Cash,Delivered,20,5,"Tuesday, 22 August, 2023",Saravanabhavan
38711,0,2037,182,3710,0,0,Cash,Delivered,25,5,"Tuesday, 22 August, 2023",Others
38732,1,1160,138,5597,60,60,Online,Delivered,15,5,"Tuesday, 22 August, 2023",Malairam
38749,0,3090,197,7458,465,465,Cash,Delivered,20,10,"Tuesday, 22 August, 2023",Bon Bon
38731,1,1160,139,5597,560,560,Online,Delivered,15,0,"Tuesday, 22 August, 2023",Swathi Mess
31933,0,4502,197,7207,274,274,Cash,Delivered,25,10,"Sunday, 9 July, 2023",Bon Bon
31940,0,6895,20,7270,280,280,Cash,Delivered,20,0,"Sunday, 9 July, 2023",super suvai
31934,0,119,208,3878,,,,Cancelled,0,0,"Sunday, 9 July, 2023",GANESAN JUICE STORE
31922,0,3108,135,7141,105,105,Cash,Delivered,25,0,"Sunday, 9 July, 2023",Hotel Sri Annapoorani
31936,0,4281,197,7207,45,45,Cash,Delivered,25,10,"Sunday, 9 July, 2023",Bon Bon
31937,0,119,197,7207,208,208,Cash,Delivered,25,10,"Sunday, 9 July, 2023",Bon Bon
31932,0,7173,134,7270,151,151,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Hotel Vallavan
31923,1,594,20,3489,265,265,Cash,Delivered,15,0,"Sunday, 9 July, 2023",super suvai
31924,1,594,197,3489,284,284,Cash,Delivered,15,10,"Sunday, 9 July, 2023",Bon Bon
31938,0,5831,152,6371,206,206,Cash,Delivered,20,5,"Sunday, 9 July, 2023",Saravanabhavan
31930,0,4281,208,3878,,,,Cancelled,0,0,"Sunday, 9 July, 2023",GANESAN JUICE STORE
31918,0,1223,20,6371,455,455,Cash,Delivered,25,5,"Sunday, 9 July, 2023",super suvai
31939,0,2597,138,6371,125,125,Cash,Delivered,20,5,"Sunday, 9 July, 2023",Malairam
31941,0,2486,135,7270,90,90,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Hotel Sri Annapoorani
31928,0,7299,135,7270,185,185,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Hotel Sri Annapoorani
37933,1,3371,152,7442,100,100,Cash,Delivered,13,0,"Thursday, 17 August, 2023",Saravanabhavan
31927,0,7299,158,3878,,,,Cancelled,0,0,"Sunday, 9 July, 2023",Aryabhavan
37934,1,3371,197,7442,160,160,Cash,Delivered,13,10,"Thursday, 17 August, 2023",Bon Bon
31925,0,2927,152,6371,220,220,Cash,Delivered,25,5,"Sunday, 9 July, 2023",Saravanabhavan
37995,0,1169,182,2445,40,40,Online,Delivered,0,0,"Friday, 18 August, 2023",Others
31926,0,2355,138,7270,180,180,Cash,Delivered,25,5,"Sunday, 9 July, 2023",Malairam
31929,0,6962,134,6371,110,110,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Hotel Vallavan
31919,0,4722,29,7207,190,190,Cash,Delivered,40,0,"Sunday, 9 July, 2023",MR CHEF
37749,0,4000,152,7395,330,330,Cash,Delivered,20,5,"Wednesday, 16 August, 2023",Saravanabhavan
37966,0,1880,136,7458,100,100,Cash,Delivered,25,0,"Thursday, 17 August, 2023",Anwaria
31921,0,54,20,3489,330,330,Cash,Delivered,25,0,"Sunday, 9 July, 2023",super suvai
37814,0,3116,146,7458,320,320,Cash,Delivered,20,0,"Wednesday, 16 August, 2023",Vani
38087,0,6758,152,2445,440,440,Cash,Delivered,20,5,"Friday, 18 August, 2023",Saravanabhavan
31920,0,45,138,7141,370,370,Cash,Delivered,25,5,"Sunday, 9 July, 2023",Malairam
31935,0,5750,152,7141,50,50,Cash,Delivered,25,5,"Sunday, 9 July, 2023",Saravanabhavan
31931,0,6647,197,3489,75,75,Cash,Delivered,25,10,"Sunday, 9 July, 2023",Bon Bon
37859,0,2037,182,2445,0,0,Cash,Delivered,25,5,"Thursday, 17 August, 2023",Others
38430,0,2230,142,472,310,310,Cash,Delivered,20,5,"Sunday, 20 August, 2023",Asma Briyani
38116,0,4794,139,7141,120,120,Cash,Delivered,25,0,"Friday, 18 August, 2023",Swathi Mess
38273,0,7508,197,7395,298,298,Cash,Delivered,25,10,"Saturday, 19 August, 2023",Bon Bon
37897,0,157,20,2445,110,110,Cash,Delivered,30,0,"Thursday, 17 August, 2023",super suvai
38215,1,2751,171,2445,80,80,Cash,Delivered,13,10,"Saturday, 19 August, 2023",Wikkis Bakery
38214,1,2751,197,2445,228,228,Cash,Delivered,13,0,"Saturday, 19 August, 2023",Bon Bon
38027,0,6279,182,7395,0,0,Cash,Delivered,20,10,"Friday, 18 August, 2023",Others
38150,0,4367,135,3710,80,80,Cash,Delivered,20,0,"Saturday, 19 August, 2023",Hotel Sri Annapoorani
38512,0,7592,20,7458,370,370,Cash,Delivered,20,5,"Sunday, 20 August, 2023",super suvai
38335,0,2116,179,7395,150,150,Cash,Delivered,20,25,"Sunday, 20 August, 2023",Royal Sea Foods
38454,0,5633,136,4739,120,120,Cash,Delivered,35,0,"Sunday, 20 August, 2023",Anwaria
38180,0,6606,139,5597,300,300,Cash,Delivered,35,5,"Saturday, 19 August, 2023",Swathi Mess
38056,0,3267,182,7395,35,35,Online,Delivered,0,0,"Friday, 18 August, 2023",Others
38242,0,3371,152,7017,100,100,Cash,Delivered,20,5,"Saturday, 19 August, 2023",Saravanabhavan
38401,0,6995,138,4270,205,205,Cash,Delivered,20,5,"Sunday, 20 August, 2023",Malairam
38305,0,1849,182,2445,340,340,Cash,Delivered,25,10,"Sunday, 20 August, 2023",Others
38484,0,2499,138,7442,295,295,Cash,Delivered,25,10,"Sunday, 20 August, 2023",Malairam
38368,0,3085,204,472,310,310,Cash,Delivered,20,10,"Sunday, 20 August, 2023",SKC
38608,0,192,182,7458,378,378,Cash,Delivered,20,10,"Monday, 21 August, 2023",Others
38536,0,7492,152,2445,110,110,Cash,Delivered,50,10,"Monday, 21 August, 2023",Saravanabhavan
38562,0,5596,138,2445,345,345,Cash,Delivered,25,5,"Monday, 21 August, 2023",Malairam
38586,0,7597,139,5597,150,150,Cash,Delivered,50,10,"Monday, 21 August, 2023",Swathi Mess
38628,0,2116,191,7442,80,80,Cash,Delivered,20,10,"Monday, 21 August, 2023",Ramvilas
38671,0,7326,138,7458,215,215,Cash,Delivered,20,5,"Monday, 21 August, 2023",Malairam
38648,0,1581,197,7395,417,417,Cash,Delivered,20,0,"Monday, 21 August, 2023",Bon Bon
38692,0,7121,135,7395,226,226,Cash,Delivered,20,0,"Tuesday, 22 August, 2023",Hotel Sri Annapoorani
38712,0,2037,182,3710,120,120,Cash,Delivered,30,10,"Tuesday, 22 August, 2023",Others
38733,1,897,143,7395,130,130,Online,Delivered,15,0,"Tuesday, 22 August, 2023",Rawther Briyani
31962,0,2155,182,420,1811,1811,Cash,Delivered,55,10,"Monday, 10 July, 2023",Others
31942,0,2716,138,3489,255,255,Cash,Delivered,20,5,"Sunday, 9 July, 2023",Malairam
31963,0,4639,182,2445,60,60,Cash,Delivered,20,10,"Monday, 10 July, 2023",Others
38088,0,4387,138,7017,161,161,Cash,Delivered,20,5,"Friday, 18 August, 2023",Malairam
37935,0,3841,139,7141,200,200,Cash,Delivered,25,0,"Thursday, 17 August, 2023",Swathi Mess
37750,0,4374,138,3710,670,670,Cash,Delivered,20,5,"Wednesday, 16 August, 2023",Malairam
31956,0,5305,135,5597,116,116,Cash,Delivered,20,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
31944,0,2750,20,3489,540,540,Cash,Delivered,25,5,"Sunday, 9 July, 2023",super suvai
31945,0,5305,136,7207,215,215,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Anwaria
31946,0,2716,134,3489,150,150,Cash,Delivered,20,0,"Sunday, 9 July, 2023",Hotel Vallavan
31947,0,4369,135,420,48,48,Cash,Delivered,25,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
31973,0,4758,164,5597,1630,1630,Cash,Delivered,20,10,"Monday, 10 July, 2023",Kumaran
37860,1,3636,142,7017,220,220,Cash,Delivered,18,0,"Thursday, 17 August, 2023",Asma Briyani
31957,0,1912,135,5597,85,85,Cash,Delivered,25,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
31968,0,7121,135,5597,220,220,Cash,Delivered,20,5,"Monday, 10 July, 2023",Hotel Sri Annapoorani
37861,1,3636,138,7017,115,115,Cash,Delivered,18,5,"Thursday, 17 August, 2023",Malairam
31948,0,3975,135,420,44,44,Cash,Delivered,20,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
31976,0,6183,187,7017,0,0,Cash,Delivered,20,10,"Monday, 10 July, 2023",Ramanathan vegetable
31970,0,4684,135,420,110,110,Cash,Delivered,20,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
31965,0,223,152,420,80,80,Cash,Delivered,20,5,"Monday, 10 July, 2023",Saravanabhavan
31958,0,4382,179,5597,200,200,Cash,Delivered,25,10,"Monday, 10 July, 2023",Royal Sea Foods
31952,0,3371,152,420,59,59,Cash,Delivered,20,5,"Monday, 10 July, 2023",Saravanabhavan
31972,0,1539,139,7017,200,200,Cash,Delivered,25,0,"Monday, 10 July, 2023",Swathi Mess
31960,0,2245,163,420,50,50,Cash,Delivered,20,5,"Monday, 10 July, 2023",Ameera
31975,0,7088,182,420,160,160,Cash,Delivered,20,10,"Monday, 10 July, 2023",Others
31964,0,2037,182,2445,0,0,Cash,Delivered,25,5,"Monday, 10 July, 2023",Others
31950,0,2037,182,5597,20,20,Cash,Delivered,20,10,"Monday, 10 July, 2023",Others
31949,0,2037,182,5597,0,0,Cash,Delivered,25,5,"Monday, 10 July, 2023",Others
31959,0,7136,182,2445,0,0,Cash,Delivered,30,10,"Monday, 10 July, 2023",Others
31951,0,69,173,420,160,160,Cash,Delivered,30,10,"Monday, 10 July, 2023",Master Bakery
31974,0,5442,152,420,40,40,Cash,Delivered,20,5,"Monday, 10 July, 2023",Saravanabhavan
38117,0,5418,135,7017,160,160,Cash,Delivered,25,0,"Friday, 18 August, 2023",Hotel Sri Annapoorani
31971,0,7250,143,2445,340,340,Cash,Delivered,30,5,"Monday, 10 July, 2023",Rawther Briyani
38028,0,90,142,5597,150,150,Cash,Delivered,45,5,"Friday, 18 August, 2023",Asma Briyani
31961,0,5026,179,2445,150,150,Cash,Delivered,25,30,"Monday, 10 July, 2023",Royal Sea Foods
31966,1,5643,139,7017,150,150,Cash,Delivered,35,0,"Monday, 10 July, 2023",Swathi Mess
31967,1,5643,152,7017,70,70,Cash,Delivered,35,0,"Monday, 10 July, 2023",Saravanabhavan
31969,0,252,139,420,450,450,Cash,Delivered,35,5,"Monday, 10 July, 2023",Swathi Mess
37967,0,2696,136,472,90,90,Cash,Delivered,20,0,"Thursday, 17 August, 2023",Anwaria
31954,1,3470,193,5597,200,200,Online,Delivered,18,5,"Monday, 10 July, 2023",Royal Chicken
31953,0,3470,152,420,195,195,Online,Delivered,30,5,"Monday, 10 July, 2023",Saravanabhavan
31955,1,3470,187,5597,45,45,Online,Delivered,18,10,"Monday, 10 July, 2023",Ramanathan vegetable
37815,1,1758,143,7017,280,280,Cash,Delivered,15,0,"Wednesday, 16 August, 2023",Rawther Briyani
37816,1,1758,182,7017,130,130,Cash,Delivered,15,10,"Wednesday, 16 August, 2023",Others
38058,1,192,186,7017,155,155,Cash,Delivered,12,10,"Friday, 18 August, 2023",Best maligai
38057,1,192,187,7017,209,209,Cash,Delivered,12,0,"Friday, 18 August, 2023",Ramanathan vegetable
37898,0,4163,152,5597,90,90,Cash,Delivered,20,5,"Thursday, 17 August, 2023",Saravanabhavan
37996,0,2037,182,3710,0,0,Cash,Delivered,25,5,"Friday, 18 August, 2023",Others
38216,0,4794,135,7017,110,110,Cash,Delivered,25,0,"Saturday, 19 August, 2023",Hotel Sri Annapoorani
38181,0,4429,135,5597,160,160,Cash,Delivered,30,0,"Saturday, 19 August, 2023",Hotel Sri Annapoorani
38151,1,271,179,2445,300,300,Cash,Delivered,17,40,"Saturday, 19 August, 2023",Royal Sea Foods
38152,1,271,182,2445,190,190,Cash,Delivered,17,5,"Saturday, 19 August, 2023",Others
38276,1,1789,208,7017,30,30,Cash,Delivered,15,10,"Saturday, 19 August, 2023",GANESAN JUICE STORE
38243,0,218,196,3710,300,300,Cash,Delivered,25,5,"Saturday, 19 August, 2023",Hotel Kamara
38274,0,2700,20,7017,320,320,Cash,Delivered,20,5,"Saturday, 19 August, 2023",super suvai
38275,1,1789,135,7017,100,100,Cash,Delivered,15,0,"Saturday, 19 August, 2023",Hotel Sri Annapoorani
38306,0,2439,161,4270,260,260,Cash,Delivered,45,10,"Sunday, 20 August, 2023",Naveens
38336,0,4189,152,6541,150,150,Cash,Delivered,20,5,"Sunday, 20 August, 2023",Saravanabhavan
38369,0,38,134,4270,550,550,Cash,Delivered,35,5,"Sunday, 20 August, 2023",Hotel Vallavan
38402,0,5984,136,3878,,,,Cancelled,0,0,"Sunday, 20 August, 2023",Anwaria
32002,1,2765,208,7141,130,130,Cash,Delivered,15,10,"Monday, 10 July, 2023",GANESAN JUICE STORE
31986,0,7301,20,5597,60,60,Cash,Delivered,25,0,"Monday, 10 July, 2023",super suvai
32003,1,2765,182,7141,30,30,Cash,Delivered,15,0,"Monday, 10 July, 2023",Others
31977,0,5900,143,2445,310,310,Cash,Delivered,25,5,"Monday, 10 July, 2023",Rawther Briyani
32007,0,7166,29,7141,260,260,Cash,Delivered,45,5,"Monday, 10 July, 2023",MR CHEF
37969,1,4502,208,2445,60,60,Cash,Delivered,15,15,"Thursday, 17 August, 2023",GANESAN JUICE STORE
31999,1,1169,182,2445,35,35,Online,Delivered,0,0,"Monday, 10 July, 2023",Others
31994,0,398,134,2445,200,200,Cash,Delivered,40,5,"Monday, 10 July, 2023",Hotel Vallavan
31992,1,5890,203,7017,165,165,Cash,Delivered,13,5,"Monday, 10 July, 2023",WE CHAI
31993,1,5890,134,7017,30,30,Cash,Delivered,13,5,"Monday, 10 July, 2023",Hotel Vallavan
37899,0,1581,20,2445,120,120,Cash,Delivered,20,0,"Thursday, 17 August, 2023",super suvai
31978,1,1028,134,5597,45,45,Cash,Delivered,15,0,"Monday, 10 July, 2023",Hotel Vallavan
31979,1,1028,143,5597,520,520,Cash,Delivered,15,5,"Monday, 10 July, 2023",Rawther Briyani
31981,0,7186,134,420,110,110,Cash,Delivered,20,5,"Monday, 10 July, 2023",Hotel Vallavan
32001,0,635,206,5597,80,80,Cash,Delivered,25,10,"Monday, 10 July, 2023",Happy day
31988,1,2822,208,2445,120,120,Online,Delivered,12,5,"Monday, 10 July, 2023",GANESAN JUICE STORE
31980,0,7195,142,2445,110,110,Cash,Delivered,35,0,"Monday, 10 July, 2023",Asma Briyani
32000,0,4625,135,2445,90,90,Cash,Delivered,20,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
31989,1,2822,173,2445,100,100,Online,Delivered,12,5,"Monday, 10 July, 2023",Master Bakery
37751,0,6995,138,3710,345,345,Cash,Delivered,20,5,"Wednesday, 16 August, 2023",Malairam
31982,0,7247,134,5597,150,150,Cash,Delivered,20,0,"Monday, 10 July, 2023",Hotel Vallavan
31983,0,2256,142,5597,160,160,Cash,Delivered,40,0,"Monday, 10 July, 2023",Asma Briyani
31991,0,2822,151,2445,33,33,Online,Delivered,12,5,"Monday, 10 July, 2023",Arun Ice Cream
38182,0,7483,136,3710,330,330,Cash,Delivered,20,0,"Saturday, 19 August, 2023",Anwaria
31984,0,4751,182,420,100,100,Cash,Delivered,25,10,"Monday, 10 July, 2023",Others
31987,0,397,172,7017,0,0,Cash,Delivered,50,10,"Monday, 10 July, 2023",Wikkis Own order
38059,0,2672,197,7395,328,328,Cash,Delivered,20,10,"Friday, 18 August, 2023",Bon Bon
37936,0,5513,135,472,215,215,Cash,Delivered,40,5,"Thursday, 17 August, 2023",Hotel Sri Annapoorani
31985,0,1878,139,5597,250,250,Cash,Delivered,20,5,"Monday, 10 July, 2023",Swathi Mess
32004,0,2737,182,7270,40,40,Cash,Delivered,25,10,"Monday, 10 July, 2023",Others
31998,1,1169,135,3878,0,0,Online,Cancelled,0,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
37997,0,2037,182,3710,120,120,Cash,Delivered,30,10,"Friday, 18 August, 2023",Others
31990,1,2822,175,3878,0,0,Cash,Cancelled,0,0,"Monday, 10 July, 2023",Arun Pharmacy
32005,1,1240,188,7141,270,270,Cash,Delivered,23,5,"Monday, 10 July, 2023",Welcome broiler
32006,1,1240,187,7141,160,160,Cash,Delivered,23,5,"Monday, 10 July, 2023",Ramanathan vegetable
37862,0,6764,20,2445,220,220,Cash,Delivered,20,0,"Thursday, 17 August, 2023",super suvai
31997,1,6892,142,5597,100,100,Cash,Delivered,12,10,"Monday, 10 July, 2023",Asma Briyani
31995,1,6892,151,5597,165,165,Cash,Delivered,12,0,"Monday, 10 July, 2023",Arun Ice Cream
31996,1,6892,197,5597,450,450,Cash,Delivered,12,5,"Monday, 10 July, 2023",Bon Bon
32009,0,958,152,2445,89,89,Cash,Delivered,25,5,"Monday, 10 July, 2023",Saravanabhavan
32008,0,6975,152,7270,305,305,Cash,Delivered,35,5,"Monday, 10 July, 2023",Saravanabhavan
38307,1,2822,152,7395,50,50,Online,Delivered,12,0,"Sunday, 20 August, 2023",Saravanabhavan
38153,0,1220,179,7395,200,200,Cash,Delivered,35,10,"Saturday, 19 August, 2023",Royal Sea Foods
38118,1,4388,135,7458,125,125,Cash,Delivered,13,0,"Friday, 18 August, 2023",Hotel Sri Annapoorani
38119,1,4388,142,7458,100,100,Cash,Delivered,13,5,"Friday, 18 August, 2023",Asma Briyani
38029,0,7297,7,7395,40,40,Cash,Delivered,20,5,"Friday, 18 August, 2023",Kolambu Kadai
38089,0,7089,138,3710,245,245,Cash,Delivered,25,5,"Friday, 18 August, 2023",Malairam
37968,1,4502,209,2445,210,210,Cash,Delivered,15,0,"Thursday, 17 August, 2023",SIVAGANGA KITCHEN
38217,0,3290,138,7395,125,125,Cash,Delivered,25,5,"Saturday, 19 August, 2023",Malairam
38277,0,701,137,7017,260,260,Cash,Delivered,0,0,"Saturday, 19 August, 2023",Megabites
38244,0,7014,136,472,436,436,Cash,Delivered,30,5,"Saturday, 19 August, 2023",Anwaria
37817,0,3327,138,472,125,125,Online,Delivered,0,0,"Wednesday, 16 August, 2023",Malairam
38337,0,1581,135,4739,176,176,Cash,Delivered,20,0,"Sunday, 20 August, 2023",Hotel Sri Annapoorani
38371,0,3108,152,3878,,,,Cancelled,,,"Sunday, 20 August, 2023",Saravanabhavan
38370,0,5896,7,2445,70,70,Cash,Delivered,20,5,"Sunday, 20 August, 2023",Kolambu Kadai
38403,0,2717,209,6541,90,90,Cash,Delivered,30,10,"Sunday, 20 August, 2023",SIVAGANGA KITCHEN
38431,0,1829,171,3878,,,,Cancelled,0,0,"Sunday, 20 August, 2023",Wikkis Bakery
38458,0,511,20,7458,400,400,Cash,Delivered,35,0,"Sunday, 20 August, 2023",super suvai
38486,1,6395,138,7458,91,91,Cash,Delivered,20,5,"Sunday, 20 August, 2023",Malairam
38308,1,2822,151,7395,37,37,Online,Delivered,12,5,"Sunday, 20 August, 2023",Arun Ice Cream
32031,1,620,29,6541,240,240,Cash,Delivered,15,0,"Monday, 10 July, 2023",MR CHEF
32014,0,2300,139,7017,465,465,Cash,Delivered,30,0,"Monday, 10 July, 2023",Swathi Mess
32024,0,2697,142,7017,210,210,Cash,Delivered,25,0,"Monday, 10 July, 2023",Asma Briyani
32067,0,4386,158,6541,60,60,Cash,Delivered,20,10,"Monday, 10 July, 2023",Aryabhavan
32011,1,4692,151,2445,33,33,Cash,Delivered,40,10,"Monday, 10 July, 2023",Arun Ice Cream
32064,1,5723,134,3489,80,80,Cash,Delivered,15,0,"Monday, 10 July, 2023",Hotel Vallavan
32018,0,3371,152,6541,100,100,Cash,Delivered,20,5,"Monday, 10 July, 2023",Saravanabhavan
32019,0,4387,152,7270,216,216,Cash,Delivered,20,5,"Monday, 10 July, 2023",Saravanabhavan
32037,0,1799,139,7270,366,366,Cash,Delivered,25,0,"Monday, 10 July, 2023",Swathi Mess
32059,0,3667,152,3878,,,,Cancelled,0,0,"Monday, 10 July, 2023",Saravanabhavan
32017,0,2499,135,3489,120,120,Cash,Delivered,40,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
32020,0,3566,138,6541,175,175,Cash,Delivered,30,5,"Monday, 10 July, 2023",Malairam
32034,0,6178,134,7017,160,160,Cash,Delivered,50,10,"Monday, 10 July, 2023",Hotel Vallavan
32012,0,883,146,7017,160,160,Cash,Delivered,25,0,"Monday, 10 July, 2023",Vani
32036,0,6982,139,7017,300,300,Cash,Delivered,20,0,"Monday, 10 July, 2023",Swathi Mess
32032,0,6876,136,2445,240,240,Cash,Delivered,40,5,"Monday, 10 July, 2023",Anwaria
32016,0,1264,134,3489,150,150,Cash,Delivered,25,0,"Monday, 10 July, 2023",Hotel Vallavan
32052,1,6647,197,2445,75,75,Cash,Delivered,18,10,"Monday, 10 July, 2023",Bon Bon
32015,0,173,138,3489,200,200,Cash,Delivered,40,5,"Monday, 10 July, 2023",Malairam
32021,0,5632,146,3489,660,660,Cash,Delivered,25,0,"Monday, 10 July, 2023",Vani
32043,0,6628,134,3489,80,80,Cash,Delivered,20,5,"Monday, 10 July, 2023",Hotel Vallavan
32045,0,4369,136,7270,65,65,Cash,Delivered,30,5,"Monday, 10 July, 2023",Anwaria
32027,1,119,197,7017,208,208,Cash,Delivered,15,0,"Monday, 10 July, 2023",Bon Bon
32013,0,1080,135,7270,65,65,Cash,Delivered,30,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
32039,1,2296,142,7270,100,100,Cash,Delivered,18,0,"Monday, 10 July, 2023",Asma Briyani
32026,1,119,138,7017,315,315,Cash,Delivered,15,10,"Monday, 10 July, 2023",Malairam
32025,0,6223,135,7270,135,135,Cash,Delivered,20,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
32028,0,1648,197,6541,489,489,Cash,Delivered,20,10,"Monday, 10 July, 2023",Bon Bon
32035,0,737,134,7270,136,136,Cash,Delivered,20,0,"Monday, 10 July, 2023",Hotel Vallavan
32041,0,3013,152,2445,100,100,Cash,Delivered,20,5,"Monday, 10 July, 2023",Saravanabhavan
32029,0,5305,136,7141,245,245,Cash,Delivered,25,5,"Monday, 10 July, 2023",Anwaria
32022,1,6743,197,3489,1236,1236,Cash,Delivered,15,0,"Monday, 10 July, 2023",Bon Bon
32023,1,6743,182,3489,99,99,Cash,Delivered,15,10,"Monday, 10 July, 2023",Others
32049,0,4386,135,3878,,,,Cancelled,0,0,"Monday, 10 July, 2023",Hotel Sri Annapoorani
