orderId,orderType,user,store,partner,buy,sell,Payment Mode,status,charge,extraCharges,Date,Day,Hour
33722,0,1080,135,3710,110,110,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,2
33718,0,3090,187,2445,246,246,Cash,Delivered,20,10,"Saturday, 22 July, 2023",SAT,2
33734,0,548,186,5597,623,623,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,4
33737,0,1539,182,2445,0,0,Cash,Delivered,30,10,"Saturday, 22 July, 2023",SAT,5
33728,0,5091,182,3710,300,300,Cash,Delivered,45,10,"Saturday, 22 July, 2023",SAT,3
33738,0,3371,135,3710,45,45,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,6
33730,0,2856,158,2445,262,262,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,3
33751,0,1962,182,3710,150,150,Cash,Delivered,20,10,"Saturday, 22 July, 2023",SAT,7
33753,0,2936,139,7008,550,550,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,7
33735,0,897,206,5597,150,150,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,4
33746,0,6501,139,3489,200,200,Cash,Delivered,30,0,"Saturday, 22 July, 2023",SAT,7
33739,0,7230,138,3710,425,425,Cash,Delivered,20,5,"Saturday, 22 July, 2023",SAT,6
33749,0,5318,171,3710,40,40,Cash,Delivered,5,10,"Saturday, 22 July, 2023",SAT,7
33740,0,4794,138,2445,225,225,Cash,Delivered,30,5,"Saturday, 22 July, 2023",SAT,6
33741,0,4794,135,3710,135,135,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,6
33747,0,5318,135,3710,110,110,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,7
33744,0,5026,136,7008,110,110,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,7
33750,0,5896,7,5597,40,40,Cash,Delivered,20,5,"Saturday, 22 July, 2023",SAT,7
33743,0,4045,135,7008,160,160,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,6
33742,0,2037,182,5597,0,0,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,6
33745,0,2986,7,5597,80,80,Cash,Delivered,20,10,"Saturday, 22 July, 2023",SAT,7
33754,0,6230,138,7008,465,465,Cash,Delivered,40,5,"Saturday, 22 July, 2023",SAT,7
33725,0,4830,138,3489,595,595,Cash,Delivered,35,5,"Saturday, 22 July, 2023",SAT,2
33783,0,5112,20,5597,199,199,Cash,Delivered,40,5,"Saturday, 22 July, 2023",SAT,8
33782,0,532,138,3489,470,470,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,8
33773,1,789,134,7008,70,70,Cash,Delivered,15,5,"Saturday, 22 July, 2023",SAT,8
33772,1,789,203,7008,80,80,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,8
33771,0,5749,135,2445,110,110,Cash,Delivered,40,0,"Saturday, 22 July, 2023",SAT,8
33758,0,4873,135,3710,190,190,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,7
33770,0,708,138,3489,180,180,Cash,Delivered,30,5,"Saturday, 22 July, 2023",SAT,8
33767,0,5597,143,5597,260,260,Online,Delivered,0,0,"Saturday, 22 July, 2023",SAT,7
33780,1,2826,208,3710,166,166,Cash,Delivered,15,5,"Saturday, 22 July, 2023",SAT,8
33765,1,2868,142,5597,110,110,Online,Delivered,20,0,"Saturday, 22 July, 2023",SAT,7
33781,1,2826,182,3710,60,60,Cash,Delivered,15,10,"Saturday, 22 July, 2023",SAT,8
33789,0,4270,142,3489,100,100,Cash,Delivered,0,0,"Saturday, 22 July, 2023",SAT,9
33778,0,173,138,3489,255,255,Cash,Delivered,35,5,"Saturday, 22 July, 2023",SAT,8
33811,0,5358,135,3710,300,300,Cash,Delivered,30,5,"Saturday, 22 July, 2023",SAT,13
33752,0,1539,138,7008,155,155,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,7
33769,0,2859,136,7008,280,280,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,8
33790,0,6926,209,3710,60,60,Cash,Delivered,20,10,"Saturday, 22 July, 2023",SAT,9
33800,0,958,135,2445,86,86,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,13
33763,0,1912,138,2445,430,430,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,7
33775,0,6975,175,2445,400,400,Cash,Delivered,30,10,"Saturday, 22 July, 2023",SAT,8
33799,0,7142,139,7270,120,120,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,13
33774,0,4189,135,3489,215,215,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,8
33766,0,751,139,3489,250,250,Cash,Delivered,30,5,"Saturday, 22 July, 2023",SAT,7
33792,0,7387,20,5597,450,450,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,10
33784,0,2856,206,7008,220,220,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,8
33757,0,798,139,5597,300,300,Cash,Delivered,20,5,"Saturday, 22 July, 2023",SAT,7
33756,0,321,196,2445,240,240,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,7
33762,1,5842,182,3710,53,53,Cash,Delivered,10,10,"Saturday, 22 July, 2023",SAT,7
33760,1,5842,136,3710,60,60,Cash,Delivered,10,5,"Saturday, 22 July, 2023",SAT,7
33761,1,5842,135,3710,100,100,Cash,Delivered,10,0,"Saturday, 22 July, 2023",SAT,7
33786,0,2527,161,3489,35,35,Cash,Delivered,20,10,"Saturday, 22 July, 2023",SAT,9
33785,0,1908,142,3489,320,320,Cash,Delivered,30,5,"Saturday, 22 July, 2023",SAT,9
33759,0,6330,135,2445,140,140,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,7
33768,0,7393,143,7008,280,280,Cash,Delivered,45,5,"Saturday, 22 July, 2023",SAT,8
33776,0,1321,138,2445,735,735,Cash,Delivered,40,5,"Saturday, 22 July, 2023",SAT,8
33788,1,2750,165,5597,290,290,Cash,Delivered,15,10,"Saturday, 22 July, 2023",SAT,9
33787,1,2750,142,5597,220,220,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,9
33793,0,4631,158,7008,27,27,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,10
33777,0,7193,135,2445,220,220,Cash,Delivered,40,5,"Saturday, 22 July, 2023",SAT,8
33794,0,2401,182,7008,560,560,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,10
33791,0,7054,143,5597,120,120,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,9
33810,1,6014,136,2445,90,90,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,13
33779,0,985,197,3710,373,373,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,8
33797,0,6022,197,7141,397,397,Cash,Delivered,20,10,"Saturday, 22 July, 2023",SAT,12
33798,0,7268,135,6371,146,96,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,13
33801,0,7268,186,6371,32,32,Cash,Delivered,5,10,"Saturday, 22 July, 2023",SAT,13
33814,1,5917,142,7270,139,139,Cash,Delivered,13,0,"Saturday, 22 July, 2023",SAT,13
33764,1,2868,135,5597,110,110,Online,Delivered,20,5,"Saturday, 22 July, 2023",SAT,7
33795,0,7189,182,2445,100,100,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,11
33808,0,6888,142,2445,139,139,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,13
33755,0,6698,143,3489,260,260,Cash,Delivered,50,0,"Saturday, 22 July, 2023",SAT,7
33796,0,7386,197,2445,298,298,Online,Delivered,65,15,"Saturday, 22 July, 2023",SAT,12
33806,0,6746,142,7141,139,139,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,13
33809,1,6014,196,2445,940,940,Cash,Delivered,20,5,"Saturday, 22 July, 2023",SAT,13
33812,0,1657,137,7141,500,500,Cash,Delivered,20,5,"Saturday, 22 July, 2023",SAT,13
33807,0,3371,135,6371,100,100,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,13
33803,1,6154,135,7008,48,48,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,13
33802,1,6154,139,7008,190,190,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,13
33813,0,1063,138,6371,590,200,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,13
33829,1,4281,135,6371,100,100,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,14
33805,0,789,197,3710,114,114,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,13
33847,1,4658,196,6371,240,126,Cash,Delivered,13,5,"Saturday, 22 July, 2023",SAT,15
33815,1,5917,136,7270,25,25,Cash,Delivered,13,5,"Saturday, 22 July, 2023",SAT,13
33821,0,3713,136,7270,640,640,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,14
33833,1,218,182,7008,40,40,Cash,Delivered,15,10,"Saturday, 22 July, 2023",SAT,14
33822,0,2358,135,2445,90,90,Cash,Delivered,30,5,"Saturday, 22 July, 2023",SAT,14
33804,0,1492,197,7270,386,386,Cash,Delivered,35,0,"Saturday, 22 July, 2023",SAT,13
33863,0,3009,139,7270,270,270,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,15
33861,0,6955,136,7270,190,190,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,15
33858,0,3855,138,7008,95,95,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,15
33835,0,6835,164,3710,260,260,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,14
33836,1,6697,204,7141,120,120,Cash,Delivered,18,0,"Saturday, 22 July, 2023",SAT,14
33817,1,5860,142,7008,140,140,Cash,Delivered,23,5,"Saturday, 22 July, 2023",SAT,14
33816,1,5860,136,7008,106,106,Cash,Delivered,23,0,"Saturday, 22 July, 2023",SAT,14
33838,0,2098,138,7270,305,305,Cash,Delivered,45,5,"Saturday, 22 July, 2023",SAT,14
33857,0,5146,182,3710,382,382,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,15
33830,1,1772,138,6371,355,200,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,14
33831,1,1772,206,6371,40,0,Cash,Delivered,15,10,"Saturday, 22 July, 2023",SAT,14
33825,0,298,134,6371,72,72,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,14
33823,0,3596,138,2445,175,175,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,14
33837,1,6697,182,7141,0,0,Cash,Delivered,18,10,"Saturday, 22 July, 2023",SAT,14
33866,0,2219,20,7008,200,200,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,16
33824,0,6298,197,3710,238,238,Cash,Delivered,30,10,"Saturday, 22 July, 2023",SAT,14
33839,0,1856,197,3710,388,388,Cash,Delivered,35,10,"Saturday, 22 July, 2023",SAT,14
33826,0,4794,135,7270,144,144,Cash,Delivered,30,0,"Saturday, 22 July, 2023",SAT,14
33865,0,298,134,6371,144,144,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,16
33834,0,4960,197,7008,755,755,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,14
33840,1,7002,142,4739,110,110,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,14
33841,1,7002,20,4739,170,170,Cash,Delivered,15,5,"Saturday, 22 July, 2023",SAT,14
33820,0,4441,142,7008,110,110,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,14
33862,0,7353,136,7008,100,100,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,15
33819,1,1702,136,7141,100,100,Cash,Delivered,20,5,"Saturday, 22 July, 2023",SAT,14
33818,1,1702,135,7141,300,300,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,14
33864,0,1186,138,3489,125,125,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,16
33850,1,7387,135,7141,112,112,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,15
33827,0,175,209,3710,330,330,Cash,Delivered,30,10,"Saturday, 22 July, 2023",SAT,14
33851,1,7387,208,7141,60,60,Cash,Delivered,15,10,"Saturday, 22 July, 2023",SAT,15
33854,1,1988,135,3489,510,510,Cash,Delivered,23,0,"Saturday, 22 July, 2023",SAT,15
33855,1,1988,134,3489,60,60,Cash,Delivered,23,10,"Saturday, 22 July, 2023",SAT,15
33856,0,5091,182,2445,120,120,Cash,Delivered,40,10,"Saturday, 22 July, 2023",SAT,15
33853,0,7082,138,3489,345,345,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,15
33828,1,4281,138,6371,53,53,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,14
33846,0,3820,135,6371,60,60,Cash,Delivered,25,0,"Saturday, 22 July, 2023",SAT,15
33859,0,1581,142,7141,139,139,Cash,Delivered,20,0,"Saturday, 22 July, 2023",SAT,15
33844,1,6895,138,2445,475,475,Cash,Delivered,13,0,"Saturday, 22 July, 2023",SAT,15
33845,1,6895,197,2445,492,492,Cash,Delivered,13,10,"Saturday, 22 July, 2023",SAT,15
33842,0,4502,197,4739,513,513,Cash,Delivered,25,10,"Saturday, 22 July, 2023",SAT,14
33832,1,218,196,7008,320,320,Cash,Delivered,15,0,"Saturday, 22 July, 2023",SAT,14
33848,1,4658,136,6371,24,24,Cash,Delivered,13,5,"Saturday, 22 July, 2023",SAT,15
33849,0,6557,136,7270,120,120,Cash,Delivered,30,0,"Saturday, 22 July, 2023",SAT,15
33860,0,146,138,6371,305,150,Cash,Delivered,25,5,"Saturday, 22 July, 2023",SAT,15
33868,0,5054,136,6371,60,60,Cash,Delivered,40,0,"Saturday, 22 July, 2023",SAT,16
33852,0,146,137,3878,,,,Cancelled,0,0,"Saturday, 22 July, 2023",SAT,15
33867,0,3317,137,7270,0,0,Cash,Delivered,20,5,"Saturday, 22 July, 2023",SAT,16
33869,0,1169,182,7008,50,50,Online,Delivered,0,0,"Saturday, 22 July, 2023",SAT,16
33872,0,738,135,7141,90,90,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,2
33871,1,4027,135,2445,115,115,Cash,Delivered,15,0,"Sunday, 23 July, 2023",SUN,2
33843,0,3550,135,4739,255,255,Online,Delivered,55,10,"Saturday, 22 July, 2023",SAT,15
33874,0,958,135,7141,91,91,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,2
33870,1,4027,193,3878,0,0,Cash,Cancelled,0,0,"Sunday, 23 July, 2023",SUN,2
33884,0,2037,182,3489,20,20,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,2
33879,1,1820,182,2445,80,80,Cash,Delivered,12,5,"Sunday, 23 July, 2023",SUN,2
33878,1,1820,184,2445,510,510,Cash,Delivered,12,5,"Sunday, 23 July, 2023",SUN,2
33880,1,1820,151,2445,465,465,Cash,Delivered,12,5,"Sunday, 23 July, 2023",SUN,2
33897,0,584,135,3710,138,138,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,4
33883,0,2037,182,3489,100,100,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,2
33902,0,657,135,3710,135,135,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,5
33911,0,1007,135,3710,110,110,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,6
33882,0,2037,182,3489,0,0,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,2
33904,0,4830,186,7395,226,226,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,6
33886,0,3689,135,7141,101,101,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,3
33896,0,3091,182,2445,1200,1200,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,4
33873,0,3947,180,3489,525,525,Cash,Delivered,20,30,"Sunday, 23 July, 2023",SUN,2
33920,1,7396,135,6371,110,0,Cash,Delivered,13,5,"Sunday, 23 July, 2023",SUN,7
33885,0,1438,158,2445,68,68,Cash,Delivered,35,10,"Sunday, 23 July, 2023",SUN,3
33887,0,3678,135,7141,370,370,Cash,Delivered,30,0,"Sunday, 23 July, 2023",SUN,3
33889,1,7394,182,3878,0,0,Cash,Cancelled,0,0,"Sunday, 23 July, 2023",SUN,3
33899,0,7379,135,3710,101,101,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,4
33888,1,7394,184,3878,0,0,Cash,Cancelled,0,0,"Sunday, 23 July, 2023",SUN,3
33922,0,6707,142,6371,140,140,Online,Delivered,20,0,"Sunday, 23 July, 2023",SUN,7
33875,0,4027,182,2445,240,240,Cash,Delivered,15,10,"Sunday, 23 July, 2023",SUN,2
33876,1,6892,180,3489,150,150,Cash,Delivered,15,20,"Sunday, 23 July, 2023",SUN,2
33877,1,6892,182,3489,10,10,Cash,Delivered,15,5,"Sunday, 23 July, 2023",SUN,2
33898,0,5842,182,3489,65,65,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,4
33901,0,2856,206,3710,100,100,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,4
33900,0,2439,135,3489,271,271,Cash,Delivered,40,5,"Sunday, 23 July, 2023",SUN,4
33881,0,3370,182,7141,0,0,Cash,Delivered,35,10,"Sunday, 23 July, 2023",SUN,2
33892,0,174,182,3710,260,260,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,4
33891,0,7142,184,3710,675,675,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,4
33890,0,7150,135,2445,140,140,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,3
33918,0,5896,7,3710,60,60,Cash,Delivered,20,5,"Sunday, 23 July, 2023",SUN,6
33907,1,4336,134,7395,80,80,Cash,Delivered,23,5,"Sunday, 23 July, 2023",SUN,6
33893,1,3454,146,2445,150,150,Cash,Delivered,13,20,"Sunday, 23 July, 2023",SUN,4
33894,1,3454,182,2445,80,80,Cash,Delivered,13,10,"Sunday, 23 July, 2023",SUN,4
33903,0,2576,182,3489,0,0,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,5
33923,0,42,20,6541,110,110,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,7
33929,1,6007,142,4739,110,110,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,7
33927,1,3132,143,3489,900,900,Cash,Delivered,13,0,"Sunday, 23 July, 2023",SUN,7
33895,0,3850,135,6541,110,110,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,4
33909,0,2332,143,3489,270,270,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,6
33928,1,3132,134,3489,200,200,Cash,Delivered,13,5,"Sunday, 23 July, 2023",SUN,7
33913,0,3371,135,2445,45,45,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,6
33921,0,7356,134,4739,540,540,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,7
33906,1,4336,135,7395,310,310,Cash,Delivered,23,0,"Sunday, 23 July, 2023",SUN,6
33908,0,4163,187,2445,220,220,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,6
33905,0,398,142,6541,160,160,Cash,Delivered,35,0,"Sunday, 23 July, 2023",SUN,6
33914,0,532,135,2445,110,110,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,6
33917,0,5420,138,3489,195,195,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,6
33924,0,7343,197,3710,100,100,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,7
33933,1,7398,142,6371,400,400,Cash,Delivered,15,0,"Sunday, 23 July, 2023",SUN,7
33910,0,4270,135,3489,90,90,Online,Delivered,0,0,"Sunday, 23 July, 2023",SUN,6
33912,0,2474,143,2445,230,230,Cash,Delivered,20,5,"Sunday, 23 July, 2023",SUN,6
33926,0,1891,7,2445,110,110,Cash,Delivered,40,5,"Sunday, 23 July, 2023",SUN,7
33916,1,119,134,6541,230,230,Cash,Delivered,15,0,"Sunday, 23 July, 2023",SUN,6
33930,1,6007,182,4739,40,40,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,7
33919,1,7396,136,6371,180,150,Cash,Delivered,13,0,"Sunday, 23 July, 2023",SUN,7
33931,0,7397,138,7395,235,235,Cash,Delivered,20,5,"Sunday, 23 July, 2023",SUN,7
33915,1,119,197,6541,1069,1069,Cash,Delivered,15,10,"Sunday, 23 July, 2023",SUN,6
33925,0,6707,136,6371,200,200,Online,Delivered,5,5,"Sunday, 23 July, 2023",SUN,7
33962,1,7401,182,2445,40,40,Cash,Delivered,10,5,"Sunday, 23 July, 2023",SUN,8
33961,1,7401,208,2445,60,60,Cash,Delivered,10,5,"Sunday, 23 July, 2023",SUN,8
33975,0,1095,142,3710,110,110,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,9
33945,0,2012,142,3489,110,110,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,7
33937,0,2204,142,3710,260,260,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,7
33938,0,2037,182,2445,180,180,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,7
33934,1,7398,138,6371,485,200,Cash,Delivered,15,10,"Sunday, 23 July, 2023",SUN,7
33974,0,2059,20,6541,30,30,Cash,Delivered,35,0,"Sunday, 23 July, 2023",SUN,9
33967,0,1365,138,4739,235,235,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,8
33935,1,7398,196,6371,600,0,Cash,Delivered,15,0,"Sunday, 23 July, 2023",SUN,7
33955,0,232,142,6371,80,80,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,8
33940,0,7082,138,6371,455,300,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,7
33946,0,3091,135,3489,105,105,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,7
33942,1,6263,151,4739,260,260,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,7
33941,1,6263,142,4739,240,240,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,7
33936,0,2037,182,2445,0,0,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,7
33966,0,5026,138,4739,205,205,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,8
33952,0,4728,138,6541,235,235,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,7
33964,0,3187,142,2445,170,170,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,8
33969,0,7121,135,6541,110,110,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,8
33953,0,1365,20,3878,,,,Cancelled,0,0,"Sunday, 23 July, 2023",SUN,7
33932,0,5457,143,3710,260,260,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,7
33968,0,1010,142,6371,110,110,Cash,Delivered,30,0,"Sunday, 23 July, 2023",SUN,8
33972,0,7134,149,3489,150,150,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,8
33944,0,2059,20,7395,190,190,Cash,Delivered,30,0,"Sunday, 23 July, 2023",SUN,7
33977,1,2709,182,4739,56,56,Cash,Delivered,15,10,"Sunday, 23 July, 2023",SUN,9
33939,0,3689,182,3489,100,100,Cash,Delivered,20,10,"Sunday, 23 July, 2023",SUN,7
33976,1,2709,138,4739,870,870,Cash,Delivered,15,0,"Sunday, 23 July, 2023",SUN,9
33960,1,5957,197,3710,164,164,Cash,Delivered,13,0,"Sunday, 23 July, 2023",SUN,8
33943,0,5737,197,2445,438,438,Cash,Delivered,40,10,"Sunday, 23 July, 2023",SUN,7
33951,0,7246,138,3489,235,235,Cash,Delivered,20,5,"Sunday, 23 July, 2023",SUN,7
33956,0,7399,138,6371,235,150,Cash,Delivered,20,5,"Sunday, 23 July, 2023",SUN,8
33949,1,5478,20,6541,140,140,Cash,Delivered,13,0,"Sunday, 23 July, 2023",SUN,7
33978,1,6613,197,6541,149,149,Cash,Delivered,15,0,"Sunday, 23 July, 2023",SUN,9
33948,1,2193,186,7395,50,50,Cash,Delivered,23,5,"Sunday, 23 July, 2023",SUN,7
33959,1,5957,135,3710,300,300,Cash,Delivered,13,10,"Sunday, 23 July, 2023",SUN,8
33950,1,5478,197,6541,164,164,Cash,Delivered,13,10,"Sunday, 23 July, 2023",SUN,7
33954,0,6058,138,2445,545,545,Cash,Delivered,40,5,"Sunday, 23 July, 2023",SUN,7
33963,0,5485,135,3489,85,85,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,8
33965,0,5485,143,3489,320,320,Cash,Delivered,5,5,"Sunday, 23 July, 2023",SUN,8
33979,1,6613,143,6541,220,220,Cash,Delivered,15,10,"Sunday, 23 July, 2023",SUN,9
33971,0,2703,20,4739,460,460,Cash,Delivered,20,0,"Sunday, 23 July, 2023",SUN,8
33947,1,2193,138,7395,235,235,Cash,Delivered,23,5,"Sunday, 23 July, 2023",SUN,7
33970,0,4844,143,2445,130,130,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,8
33957,0,2359,138,3710,420,420,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,8
33985,0,3265,138,2445,0,0,Cash,Delivered,0,0,"Sunday, 23 July, 2023",SUN,9
33984,0,2176,197,2445,565,565,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,9
33981,1,7383,151,7008,60,60,Cash,Delivered,15,10,"Sunday, 23 July, 2023",SUN,9
33986,1,4245,20,7008,60,60,Cash,Delivered,19,0,"Sunday, 23 July, 2023",SUN,10
33973,0,5332,138,3489,285,285,Cash,Delivered,40,5,"Sunday, 23 July, 2023",SUN,9
33982,1,2256,138,3710,235,235,Cash,Delivered,17,5,"Sunday, 23 July, 2023",SUN,9
33983,1,2256,20,3710,220,220,Cash,Delivered,17,0,"Sunday, 23 July, 2023",SUN,9
33980,1,7383,138,7008,235,235,Cash,Delivered,15,0,"Sunday, 23 July, 2023",SUN,9
33988,0,119,203,2445,50,50,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,10
33990,0,6892,151,7008,165,165,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,10
33989,0,3187,142,2445,110,110,Cash,Delivered,25,0,"Sunday, 23 July, 2023",SUN,10
33987,1,4245,182,7008,110,110,Cash,Delivered,19,10,"Sunday, 23 July, 2023",SUN,10
33991,0,4794,158,7008,93,93,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,10
33958,0,7400,142,4739,260,260,Online,Delivered,25,5,"Sunday, 23 July, 2023",SUN,8
33992,0,6745,197,2445,800,800,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,10
33999,0,183,138,7270,305,305,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,12
34011,0,6024,20,3489,420,420,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,14
34012,0,4296,158,3710,230,230,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,14
34022,0,3051,137,7141,320,320,Cash,Delivered,30,5,"Sunday, 23 July, 2023",SUN,14
34033,0,7125,197,3710,255,255,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,15
33997,0,1486,208,7008,180,180,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,12
34001,0,958,135,7141,86,86,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,13
33993,0,2577,158,2445,75,75,Cash,Delivered,25,10,"Sunday, 23 July, 2023",SUN,11
34004,0,2355,138,3710,245,245,Cash,Delivered,25,5,"Sunday, 23 July, 2023",SUN,13
34016,1,620,158,7270,72,72,Cash,Delivered,15,10,"Sunday, 23 July, 2023",SUN,14
34019,0,7102,138,3710,385,385,Cash,Delivered,20,5,"Sunday, 23 July, 2023",SUN,14
34034,0,1009,138,6371,125,125,Cash,Delivered,20,5,"Sunday, 23 July, 2023",SUN,15
